Recording date:	2016/06/07
Recording time:	15:34:38
Recording resolution	1024 x 768

pygaze initiation report start
display resolution: 1024x768
display size in cm: 33.8x27.1
fixation threshold: 1.5 degrees
speed threshold: 35 degrees/second
acceleration threshold: 9500 degrees/second**2
pygaze initiation report end
pygaze calibration report start
samplerate: 120 Hz
sampletime: 8.33205667182 ms
accuracy (in pixels): LX=509.9068, LY=382.3034, RX=509.9308, RY=382.2862
precision (RMS noise in pixels): X=209.745083375, Y=172.68178827
distance between participant and display: 57.0 cm
fixation threshold: 43.7594828432 pixels
speed threshold: 1.02082144273 pixels/ms
accuracy threshold: 279.647443825 pixels/ms**2
pygaze calibration report end
TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
8115.4	451.1411	210.0041	0	421.9329	201.1390	0	0.4263	0.2677	
8123.8	495.8006	204.9933	0	485.3253	175.2742	0	0.4791	0.2476	
8132.2	541.0593	189.0811	0	523.8804	187.9181	0	0.5200	0.2454	
8140.5	582.9476	169.1323	0	573.8808	169.3018	0	0.5649	0.2203	
8148.8	616.1057	169.3308	0	618.5374	163.1159	0	0.6029	0.2164	
8157.1	658.8393	156.1663	0	649.7310	160.6253	0	0.6390	0.2062	
8165.5	695.6053	150.5862	0	687.1333	154.1142	0	0.6752	0.1984	
8173.8	725.3632	161.6637	0	725.2792	140.3808	0	0.7083	0.1966	
8182.2	749.0617	155.0949	0	742.2461	150.6597	0	0.7282	0.1991	
8190.4	749.4972	146.2877	0	743.5374	141.1058	0	0.7290	0.1871	
8198.8	747.1675	140.6963	0	737.0139	143.0609	0	0.7247	0.1847	
8207.1	746.4032	148.3543	0	740.4288	139.0823	0	0.7260	0.1871	
8215.5	750.6539	157.9472	0	741.0914	137.9688	0	0.7284	0.1927	
8223.8	752.6240	158.8511	0	743.0952	143.3402	0	0.7303	0.1967	
8232.1	746.2154	146.4375	0	741.2973	150.1747	0	0.7263	0.1931	
8240.4	751.8146	152.2215	0	747.3420	134.6787	0	0.7320	0.1868	
8248.8	750.7287	151.5476	0	741.8158	144.3965	0	0.7288	0.1927	
8257.2	750.0877	153.2092	0	741.8601	140.7509	0	0.7285	0.1914	
8265.4	751.3238	149.8081	0	739.4492	135.1045	0	0.7279	0.1855	
8273.8	753.8551	152.8624	0	739.4537	141.4926	0	0.7292	0.1916	
8282.1	753.5156	147.5804	0	740.7063	143.6547	0	0.7296	0.1896	
8290.5	749.0626	159.6362	0	737.1720	143.2773	0	0.7257	0.1972	
8298.8	749.6572	150.5199	0	740.6754	141.5343	0	0.7277	0.1901	
8307.1	746.9434	160.0972	0	739.3994	144.2331	0	0.7258	0.1981	
8315.4	748.3122	146.7619	0	741.0647	146.6014	0	0.7272	0.1910	
8323.8	749.1745	145.6627	0	739.1694	144.4288	0	0.7267	0.1889	
8332.1	753.1177	157.1078	0	742.8999	134.6510	0	0.7305	0.1899	
8340.4	749.7679	146.7617	0	737.3329	142.5338	0	0.7261	0.1883	
8348.7	749.4328	153.7870	0	742.8385	132.1358	0	0.7286	0.1861	
8357.1	750.4122	145.5401	0	736.3996	146.2108	0	0.7260	0.1899	
8365.5	751.5688	162.3270	0	739.3337	139.1538	0	0.7280	0.1963	
8373.8	753.4828	160.4562	0	740.6448	138.5826	0	0.7296	0.1947	
8382.1	752.1543	152.5252	0	741.6354	139.9601	0	0.7294	0.1904	
8390.4	754.0742	155.5561	0	735.2352	139.9978	0	0.7272	0.1924	
8398.8	751.7171	156.3239	0	737.8506	143.0851	0	0.7273	0.1949	
8407.1	752.7014	158.5319	0	735.7090	144.7717	0	0.7268	0.1975	
8415.4	750.7842	151.9995	0	736.8435	139.3803	0	0.7264	0.1897	
8423.7	750.6946	159.4670	0	739.0123	135.4452	0	0.7274	0.1920	
8432.1	750.6596	160.1103	0	737.6088	138.4253	0	0.7267	0.1944	
8440.4	753.4543	153.5594	0	737.3735	149.2298	0	0.7279	0.1971	
8448.8	749.4038	152.1000	0	739.5044	145.2613	0	0.7270	0.1936	
8457.1	755.5440	157.5768	0	738.7233	139.8334	0	0.7296	0.1936	
8465.4	751.6700	148.4184	0	740.8662	146.6049	0	0.7288	0.1921	
8473.8	751.2876	155.3739	0	739.7925	141.1333	0	0.7281	0.1930	
8482.1	751.3482	158.6266	0	737.6475	148.7560	0	0.7270	0.2001	
8490.5	744.8086	154.6639	0	732.5613	140.2203	0	0.7214	0.1920	
8498.7	723.5405	164.3160	0	707.3424	152.0518	0	0.6987	0.2060	
8507.1	661.1129	176.1365	0	661.0057	180.9650	0	0.6456	0.2325	
8515.4	611.8398	188.2839	0	620.3825	191.4619	0	0.6017	0.2472	
8523.8	570.0174	204.8885	0	567.4583	198.9429	0	0.5554	0.2629	
8532.1	528.7359	220.4277	0	520.3476	215.4351	0	0.5122	0.2838	
8540.4	486.7400	263.7903	0	473.9838	269.3763	0	0.4691	0.3471	
8548.7	446.3120	291.0947	0	432.6956	280.9186	0	0.4292	0.3724	
8557.1	410.8412	327.7488	0	384.8875	338.4967	0	0.3885	0.4338	
8565.5	389.9532	358.7528	0	353.2672	370.0744	0	0.3629	0.4745	
8573.7	402.0203	360.6770	0	368.4394	347.0631	0	0.3762	0.4608	
8582.0	394.7334	357.2532	0	378.1404	344.5385	0	0.3774	0.4569	
8590.4	394.6725	355.1952	0	373.0742	324.9155	0	0.3749	0.4428	
8598.8	392.8300	352.8030	0	370.3323	343.6054	0	0.3726	0.4534	
8607.0	395.5557	357.3587	0	369.3914	338.8524	0	0.3735	0.4533	
8615.4	397.3794	355.5379	0	384.4311	326.3541	0	0.3817	0.4439	
8623.7	394.4203	352.4731	0	379.5058	337.9823	0	0.3779	0.4495	
8632.1	397.9565	354.2574	0	372.1866	339.9536	0	0.3760	0.4520	
8640.4	394.2209	351.0902	0	374.8865	344.3130	0	0.3755	0.4527	
8648.7	398.6614	353.7688	0	376.9679	347.7123	0	0.3787	0.4567	
8657.1	396.1194	359.1079	0	375.4557	352.4771	0	0.3767	0.4633	
8665.4	390.9616	358.3861	0	371.4212	349.7811	0	0.3723	0.4610	
8673.7	397.6160	370.5647	0	374.2331	343.3411	0	0.3769	0.4648	
8682.1	399.5964	380.0586	0	371.4996	349.1903	0	0.3765	0.4748	
8690.4	401.6821	378.6294	0	384.5459	364.1448	0	0.3839	0.4836	
8698.7	439.9335	452.2129	0	415.6724	433.3857	0	0.4178	0.5766	
8707.1	469.1769	490.2895	0	436.8719	465.8356	0	0.4424	0.6225	
8715.4	490.3996	517.3885	0	460.4210	498.6430	0	0.4643	0.6615	
8723.7	511.2019	532.9201	0	480.2785	525.4113	0	0.4841	0.6890	
8732.0	527.2660	548.1745	0	496.6450	546.6235	0	0.5000	0.7128	
8740.4	519.2266	542.1208	0	489.4048	534.0065	0	0.4925	0.7006	
8748.7	524.4765	540.9372	0	488.1859	534.6848	0	0.4945	0.7003	
8757.1	524.1503	546.6061	0	490.3110	541.5455	0	0.4953	0.7084	
8765.3	524.6501	547.0938	0	490.2812	535.3711	0	0.4956	0.7047	
8773.7	528.8744	545.2695	0	487.7705	530.7945	0	0.4964	0.7006	
8782.0	526.9504	549.9686	0	494.4982	536.6724	0	0.4988	0.7074	
8790.4	528.4121	548.6002	0	490.4254	542.1200	0	0.4975	0.7101	
8798.8	525.7839	551.4097	0	492.5491	540.1361	0	0.4972	0.7106	
8807.0	524.4335	547.7387	0	495.2534	539.7097	0	0.4979	0.7080	
8815.4	565.2720	573.3353	0	535.8945	561.1616	0	0.5377	0.7386	
8823.7	603.2646	600.9803	0	570.1807	589.9015	0	0.5730	0.7753	
8832.1	631.5754	609.9884	0	596.9644	602.2353	0	0.5999	0.7892	
8840.3	653.8249	628.4666	0	628.0755	610.8836	0	0.6259	0.8069	
8848.7	671.2032	635.5706	0	651.1975	625.3640	0	0.6457	0.8209	
8857.0	665.6767	631.2888	0	644.8381	624.2611	0	0.6399	0.8174	
8865.4	660.2729	628.0247	0	642.1218	618.6787	0	0.6359	0.8117	
8873.7	669.3685	632.7614	0	644.6656	624.7788	0	0.6416	0.8187	
8882.0	669.1983	633.1673	0	647.2814	629.9868	0	0.6428	0.8224	
8890.4	669.6111	630.9315	0	648.7462	629.6809	0	0.6437	0.8207	
8898.7	666.3665	631.7384	0	644.1937	624.6779	0	0.6399	0.8180	
8907.0	670.0483	630.6521	0	640.7308	627.7632	0	0.6400	0.8193	
8915.3	668.2056	630.2474	0	638.5520	623.9624	0	0.6381	0.8165	
8923.7	670.9608	634.0570	0	646.1936	623.1172	0	0.6431	0.8185	
8932.0	666.1223	633.1970	0	642.8374	629.3160	0	0.6391	0.8219	
8940.4	668.8835	625.3221	0	643.6944	631.8663	0	0.6409	0.8185	
8948.7	671.9166	623.4319	0	643.9291	623.3915	0	0.6425	0.8117	
8957.0	674.4253	629.2275	0	642.0647	628.8441	0	0.6428	0.8191	
8965.3	671.1202	625.9032	0	643.3947	620.8004	0	0.6419	0.8117	
8973.7	662.5736	627.9536	0	640.9579	627.2522	0	0.6365	0.8172	
8982.0	670.3429	631.0057	0	644.2430	624.9890	0	0.6419	0.8177	
8990.4	668.6926	633.0457	0	643.5966	625.7774	0	0.6408	0.8195	
8998.7	671.1954	625.0990	0	643.6630	618.9139	0	0.6420	0.8099	
9007.0	671.1193	636.0079	0	638.6204	622.2099	0	0.6395	0.8192	
9015.4	667.8906	632.5092	0	641.6390	622.3905	0	0.6394	0.8170	
9023.7	644.0502	644.0525	0	621.5224	627.6744	0	0.6180	0.8279	
9032.0	571.6022	654.9349	0	561.6104	637.5557	0	0.5533	0.8415	
9040.3	517.2265	645.5300	0	507.5361	641.0304	0	0.5004	0.8376	
9048.7	450.1149	649.6955	0	456.2883	644.3066	0	0.4426	0.8424	
9057.0	398.7466	655.8087	0	395.4388	648.6958	0	0.3878	0.8493	
9065.4	340.4976	659.3915	0	345.8203	660.9290	0	0.3351	0.8596	
9073.6	299.1835	672.3317	0	308.4757	657.0704	0	0.2967	0.8655	
9082.0	294.6157	667.3399	0	293.5374	663.6107	0	0.2872	0.8665	
9090.3	304.4819	670.8379	0	301.9852	662.5146	0	0.2961	0.8681	
9098.7	301.1959	675.1888	0	295.5025	666.5443	0	0.2914	0.8735	
9107.0	297.6723	672.5998	0	295.9285	661.9669	0	0.2898	0.8689	
9115.3	294.4142	671.4780	0	292.3868	665.9744	0	0.2865	0.8707	
9123.6	299.8411	676.4225	0	294.0097	656.4303	0	0.2900	0.8677	
9132.0	297.7240	667.6561	0	291.2784	659.5061	0	0.2876	0.8640	
9140.4	295.2032	670.0753	0	296.3195	658.4771	0	0.2888	0.8649	
9148.6	295.6190	663.3806	0	291.6950	657.8563	0	0.2868	0.8602	
9157.0	294.3228	672.2791	0	296.1903	659.6748	0	0.2883	0.8672	
9165.3	296.6851	666.0735	0	294.1357	661.4891	0	0.2885	0.8643	
9173.7	298.1446	658.0804	0	292.4304	665.1459	0	0.2884	0.8615	
9182.0	290.6250	664.6852	0	287.0242	662.1023	0	0.2821	0.8638	
9190.3	297.9526	672.8144	0	293.8471	655.1551	0	0.2890	0.8646	
9198.6	297.0020	667.6813	0	288.2681	656.5758	0	0.2858	0.8621	
9207.0	296.4117	667.5249	0	286.0348	658.6747	0	0.2844	0.8634	
9215.3	294.2288	663.8879	0	286.1590	657.6342	0	0.2834	0.8604	
9223.6	290.6147	659.8541	0	293.1083	661.2346	0	0.2850	0.8601	
9231.9	291.9939	667.1332	0	287.9858	660.8035	0	0.2832	0.8645	
9240.3	288.4528	669.0603	0	290.8084	660.9789	0	0.2828	0.8659	
9248.7	291.8367	663.6312	0	289.4051	663.1314	0	0.2838	0.8638	
9257.0	293.4259	660.8293	0	283.2453	663.2984	0	0.2816	0.8621	
9265.2	293.8833	665.9236	0	286.0273	660.4851	0	0.2832	0.8635	
9273.6	298.6331	666.8123	0	294.4686	653.5542	0	0.2896	0.8596	
9282.0	299.8490	666.9353	0	288.3067	660.8612	0	0.2872	0.8645	
9290.3	291.9017	664.2646	0	287.7164	660.2812	0	0.2830	0.8623	
9298.7	294.1378	659.2945	0	282.1043	660.2743	0	0.2814	0.8591	
9306.9	296.0955	659.0164	0	284.7357	658.0201	0	0.2836	0.8574	
9315.3	290.9871	660.7725	0	283.5260	659.2995	0	0.2805	0.8594	
9323.6	290.0109	666.3399	0	294.4039	668.6024	0	0.2854	0.8691	
9332.0	291.5510	657.5663	0	278.7785	659.3781	0	0.2785	0.8574	
9340.3	293.5762	662.7207	0	284.0344	660.3213	0	0.2820	0.8614	
9348.6	279.0469	667.7832	0	272.5570	662.4395	0	0.2693	0.8660	
9356.9	233.2191	667.1992	0	225.8493	666.8611	0	0.2242	0.8685	
9365.3	205.8758	671.7042	0	197.8049	656.4165	0	0.1971	0.8647	
9373.7	186.8762	667.5261	0	164.7862	665.1751	0	0.1717	0.8676	
9381.9	173.1422	675.6773	0	157.8289	667.9795	0	0.1616	0.8748	
9390.3	182.7547	673.7382	0	161.2346	665.2767	0	0.1680	0.8718	
9398.6	181.7594	669.3651	0	154.0184	659.9201	0	0.1640	0.8654	
9407.0	179.5404	676.7730	0	154.4238	660.2525	0	0.1631	0.8705	
9415.2	177.4168	666.7302	0	150.6833	666.1075	0	0.1602	0.8677	
9423.6	180.6714	669.9635	0	156.3329	669.7006	0	0.1646	0.8722	
9431.9	175.9922	671.9590	0	158.7405	667.8974	0	0.1634	0.8723	
9440.3	179.2826	667.2572	0	160.8832	675.0965	0	0.1661	0.8739	
9448.6	181.1506	663.2332	0	158.8241	670.2125	0	0.1660	0.8681	
9456.9	177.7072	668.0106	0	157.7422	669.0994	0	0.1638	0.8705	
9465.3	176.5764	669.6159	0	159.7397	672.2239	0	0.1642	0.8736	
9473.6	176.1336	664.8816	0	153.7182	669.0026	0	0.1611	0.8684	
9482.0	173.4587	670.5006	0	154.9968	668.8999	0	0.1604	0.8720	
9490.3	174.4083	670.7979	0	156.4178	669.3497	0	0.1615	0.8725	
9498.6	179.5578	668.7417	0	154.9644	670.6774	0	0.1633	0.8720	
9506.9	176.1977	672.5933	0	155.0817	669.8422	0	0.1618	0.8740	
9515.3	174.1838	671.5784	0	153.2828	667.3886	0	0.1599	0.8717	
9523.6	176.7227	666.8199	0	154.4136	671.1950	0	0.1617	0.8711	
9531.9	177.6117	665.9776	0	152.5467	671.5012	0	0.1612	0.8708	
9540.2	181.1391	669.7667	0	151.5702	665.4664	0	0.1625	0.8693	
9548.6	181.9203	668.8524	0	156.5811	670.0760	0	0.1653	0.8717	
9556.9	178.5136	667.9703	0	153.8229	670.1553	0	0.1623	0.8712	
9565.3	175.8132	671.3742	0	152.9878	668.5619	0	0.1605	0.8724	
9573.6	176.5211	665.6898	0	153.9249	666.6833	0	0.1614	0.8674	
9581.9	178.6048	668.8577	0	155.9999	670.9655	0	0.1634	0.8723	
9590.3	173.7644	665.9480	0	150.7746	673.9422	0	0.1585	0.8723	
9598.6	175.0301	661.1468	0	149.2397	671.3975	0	0.1583	0.8675	
9607.0	179.4044	662.5216	0	148.5867	665.7684	0	0.1602	0.8648	
9615.2	175.0053	667.1137	0	149.2149	667.1185	0	0.1583	0.8686	
9623.6	180.9703	662.7528	0	154.3195	663.9753	0	0.1637	0.8638	
9631.9	179.9733	617.3526	0	157.2369	619.3307	0	0.1647	0.8051	
9640.3	179.1085	524.2633	0	164.3525	543.7046	0	0.1677	0.6953	
9648.6	188.3209	451.3350	0	171.9514	457.9980	0	0.1759	0.5920	
9656.9	205.9728	404.0957	0	177.8728	396.2463	0	0.1874	0.5211	
9665.2	202.7650	341.8745	0	186.8278	344.4603	0	0.1902	0.4468	
9673.6	207.9468	276.1990	0	191.5534	280.2862	0	0.1951	0.3623	
9682.0	209.0084	216.0982	0	194.7691	236.0574	0	0.1972	0.2944	
9690.2	209.3024	175.8441	0	196.0689	197.1216	0	0.1979	0.2428	
9698.5	213.1582	173.2966	0	198.0177	197.2586	0	0.2008	0.2412	
9706.9	213.2097	179.7929	0	192.2486	194.5328	0	0.1980	0.2437	
9715.3	214.2953	167.0442	0	196.5028	193.3960	0	0.2006	0.2347	
9723.5	212.3321	166.9937	0	198.8912	192.8378	0	0.2008	0.2343	
9731.9	209.3366	161.8537	0	197.3302	191.9803	0	0.1986	0.2304	
9740.2	208.6111	161.1163	0	190.7659	189.8827	0	0.1950	0.2285	
9748.6	214.9597	164.0934	0	199.3505	189.6794	0	0.2023	0.2303	
9756.9	213.0407	170.0327	0	195.6127	190.0498	0	0.1995	0.2344	
9765.2	215.9790	173.2761	0	198.7432	192.0443	0	0.2025	0.2378	
9773.5	211.3068	157.5611	0	195.5948	193.9898	0	0.1987	0.2289	
9781.9	214.7730	173.0429	0	196.3559	185.6476	0	0.2007	0.2335	
9790.2	215.2253	163.4608	0	196.2825	188.1324	0	0.2009	0.2289	
9798.6	211.6003	161.2685	0	197.0220	188.9610	0	0.1995	0.2280	
9806.9	214.6563	169.6287	0	197.1306	189.6062	0	0.2011	0.2339	
9815.2	214.1275	153.2015	0	195.5972	185.3330	0	0.2001	0.2204	
9823.6	211.1755	158.3882	0	191.8042	179.9647	0	0.1968	0.2203	
9831.9	215.9962	160.2275	0	198.8604	183.6509	0	0.2026	0.2239	
9840.2	212.3601	163.3000	0	194.0340	183.4922	0	0.1984	0.2258	
9848.5	214.4253	161.6937	0	194.2248	175.7346	0	0.1995	0.2197	
9856.9	214.8764	161.7666	0	197.2464	185.1332	0	0.2012	0.2258	
9865.2	214.7988	163.3000	0	194.0384	172.8987	0	0.1996	0.2189	
9873.6	211.4109	161.5739	0	192.5611	182.7424	0	0.1973	0.2242	
9881.9	211.8169	160.9921	0	190.3234	187.5180	0	0.1964	0.2269	
9890.2	216.4518	164.1008	0	194.1469	177.3343	0	0.2005	0.2223	
9898.5	210.4651	163.3823	0	195.1486	171.5014	0	0.1981	0.2180	
9906.9	210.0419	115.8380	0	196.5384	134.2172	0	0.1985	0.1628	
9915.3	200.0695	66.4121	0	194.3022	82.1767	0	0.1926	0.0967	
9923.5	198.5615	40.1212	0	194.7160	60.4353	0	0.1920	0.0655	
9931.8	195.5361	11.6662	0	197.4026	39.7341	0	0.1919	0.0335	
9940.2	197.7096	-2.8001	0	194.2519	19.3335	0	0.1914	0.0108	
9948.6	189.2479	-8.7321	0	193.8467	21.1201	0	0.1871	0.0081	
9956.8	192.9562	-5.4087	0	192.8117	15.6223	0	0.1884	0.0066	
9965.2	194.1273	-6.0293	0	195.6805	13.5820	0	0.1903	0.0049	
9973.5	191.5944	-11.6857	0	194.8159	16.0207	0	0.1887	0.0028	
9981.9	191.3029	-4.5523	0	196.6406	7.1757	0	0.1894	0.0017	
9990.2	194.9335	-5.6443	0	197.1829	15.2185	0	0.1915	0.0062	
9998.5	193.0014	-10.7474	0	193.1138	14.5300	0	0.1885	0.0025	
10006.8	194.5853	-11.0544	0	196.7589	17.3726	0	0.1911	0.0041	
10015.2	194.3563	-10.0848	0	194.6365	9.2525	0	0.1899	-0.0005	
10023.5	190.4215	-7.1678	0	199.4645	20.1535	0	0.1904	0.0085	
10031.8	196.2457	-10.8279	0	192.8740	16.7818	0	0.1900	0.0039	
10040.2	192.0181	-10.3125	0	195.7456	16.7364	0	0.1893	0.0042	
10048.5	197.6956	-6.9356	0	196.8416	18.0656	0	0.1926	0.0072	
10056.9	190.5471	-6.7309	0	196.1504	14.8381	0	0.1888	0.0053	
10065.2	219.1838	7.4818	0	211.6602	26.4878	0	0.2104	0.0221	
10073.5	277.7644	24.5498	0	268.3651	39.6384	0	0.2667	0.0418	
10081.8	324.8867	41.7408	0	325.7059	50.1961	0	0.3177	0.0599	
10090.2	381.0302	63.7103	0	386.4368	69.8422	0	0.3747	0.0869	
10098.5	436.7402	80.4890	0	438.2433	69.2951	0	0.4272	0.0975	
10106.9	484.3536	100.2671	0	490.8445	78.9717	0	0.4762	0.1167	
10115.2	535.9782	114.3782	0	539.1319	95.2258	0	0.5250	0.1365	
10123.5	578.9293	122.9444	0	588.1044	114.2800	0	0.5698	0.1544	
10131.9	626.0403	139.7297	0	636.3222	128.2843	0	0.6164	0.1745	
10140.2	667.5955	145.9580	0	679.5560	136.0496	0	0.6578	0.1836	
10148.5	706.8542	158.8238	0	722.6889	151.4007	0	0.6980	0.2020	
10156.8	739.0618	173.5566	0	754.2552	151.9163	0	0.7292	0.2119	
10165.2	765.9780	166.0481	0	767.3453	156.3996	0	0.7487	0.2099	
10173.5	757.6440	168.1293	0	748.9054	164.4053	0	0.7356	0.2165	
10181.9	758.7803	174.8441	0	760.0454	161.0263	0	0.7416	0.2187	
10190.1	762.5421	172.1725	0	760.3556	167.2296	0	0.7436	0.2210	
10198.5	764.5791	170.7386	0	757.4234	169.0300	0	0.7432	0.2212	
10206.8	767.8139	162.7217	0	762.7659	169.3123	0	0.7474	0.2162	
10215.2	763.2716	161.6786	0	754.5850	165.7488	0	0.7411	0.2132	
10223.5	770.4085	177.3546	0	756.5868	159.8038	0	0.7456	0.2195	
10231.8	765.0438	173.2276	0	757.4367	158.2911	0	0.7434	0.2158	
10240.1	763.8105	174.6790	0	763.3957	159.1403	0	0.7457	0.2173	
10248.5	768.1166	174.7468	0	759.6461	160.3634	0	0.7460	0.2182	
10256.9	764.7759	171.6706	0	753.5325	176.3155	0	0.7414	0.2266	
10265.1	764.0297	171.4952	0	749.9931	175.4665	0	0.7393	0.2259	
10273.5	771.0431	169.5149	0	758.4047	160.6684	0	0.7468	0.2150	
10281.8	769.9606	168.5730	0	750.5995	160.6905	0	0.7425	0.2144	
10290.2	763.9498	170.2833	0	754.5728	169.4545	0	0.7415	0.2212	
10298.5	766.3259	168.3460	0	755.3826	150.7936	0	0.7430	0.2078	
10306.8	765.6404	174.8638	0	754.0539	170.8203	0	0.7420	0.2251	
10315.1	767.5269	165.8283	0	750.5031	170.1266	0	0.7412	0.2187	
10323.5	768.3070	173.2184	0	754.0321	174.6044	0	0.7433	0.2264	
10331.8	768.2511	166.8952	0	752.0181	175.4492	0	0.7423	0.2229	
10340.1	772.8646	165.6225	0	755.5987	164.1303	0	0.7463	0.2147	
10348.4	769.5774	174.8523	0	752.8695	165.0438	0	0.7434	0.2213	
10356.8	766.2681	171.6067	0	754.3028	169.0048	0	0.7425	0.2218	
10365.2	767.6990	173.4570	0	752.8577	159.8539	0	0.7425	0.2170	
10373.5	771.3483	169.1885	0	753.9354	172.1382	0	0.7448	0.2222	
10381.8	762.2442	170.8468	0	756.2327	161.8868	0	0.7414	0.2166	
10390.1	749.5211	190.3029	0	731.9426	188.2560	0	0.7234	0.2465	
10398.5	703.8547	227.2321	0	682.7903	223.6091	0	0.6771	0.2935	
10406.8	645.5306	257.9181	0	640.9374	250.5896	0	0.6282	0.3311	
10415.2	600.5002	302.3765	0	579.1259	300.9986	0	0.5760	0.3928	
10423.4	551.8604	332.3071	0	532.5597	325.4063	0	0.5295	0.4282	
10431.8	513.0189	367.1605	0	487.7536	335.6972	0	0.4887	0.4576	
10440.1	502.0754	366.8922	0	468.2385	356.8157	0	0.4738	0.4712	
10448.5	515.3673	358.7503	0	482.4064	342.5180	0	0.4872	0.4566	
10456.8	509.2858	363.9793	0	479.2868	351.2403	0	0.4827	0.4656	
10465.1	502.2713	371.1229	0	475.7115	355.2659	0	0.4775	0.4729	
10473.5	501.9145	366.3754	0	475.9231	359.4650	0	0.4775	0.4726	
10481.8	504.5896	363.6237	0	472.2295	353.0306	0	0.4770	0.4666	
10490.2	504.7837	359.8770	0	473.5886	356.7424	0	0.4777	0.4665	
10498.4	505.2674	370.9871	0	475.8496	349.1938	0	0.4791	0.4689	
10506.8	508.6425	358.7246	0	475.7579	351.6369	0	0.4807	0.4625	
10515.1	502.0017	364.7114	0	472.5106	354.0868	0	0.4758	0.4680	
10523.5	499.6836	363.2593	0	472.1255	351.7650	0	0.4745	0.4655	
10531.8	505.2322	355.8490	0	474.3815	354.8169	0	0.4783	0.4627	
10540.1	505.5738	366.4059	0	471.6166	355.9493	0	0.4771	0.4703	
10548.4	504.6832	353.2957	0	473.3019	344.7456	0	0.4775	0.4545	
10556.8	502.3166	360.7375	0	468.3462	353.4574	0	0.4740	0.4650	
10565.1	503.3089	364.3691	0	472.2025	347.5364	0	0.4763	0.4635	
10573.4	502.2975	355.8872	0	475.1039	347.2137	0	0.4772	0.4577	
10581.7	500.8983	361.8510	0	473.3163	351.7085	0	0.4757	0.4646	
10590.1	501.4016	361.0311	0	470.7149	355.3102	0	0.4747	0.4664	
10598.5	501.2158	359.5276	0	473.5951	351.7773	0	0.4760	0.4631	
10606.8	499.8289	364.5507	0	468.8890	354.2548	0	0.4730	0.4680	
10615.1	499.1150	360.1398	0	474.4593	353.9601	0	0.4754	0.4649	
10623.4	501.8334	362.9051	0	470.2948	351.0854	0	0.4747	0.4648	
10631.8	497.6466	363.1093	0	474.2065	350.7902	0	0.4745	0.4648	
10640.1	500.6808	368.3017	0	471.4232	355.5313	0	0.4747	0.4712	
10648.4	502.1918	370.3771	0	468.8522	357.4977	0	0.4741	0.4739	
10656.7	500.4196	354.2653	0	466.3101	369.4433	0	0.4720	0.4712	
10665.1	500.7712	359.7702	0	472.2580	352.6642	0	0.4751	0.4638	
10673.4	500.6176	364.3067	0	471.2469	350.3800	0	0.4745	0.4653	
10681.8	503.8080	357.4853	0	473.1877	353.9856	0	0.4770	0.4632	
10690.1	501.2235	361.1971	0	477.3987	353.8416	0	0.4778	0.4655	
10698.4	500.0172	366.3490	0	470.3220	363.1182	0	0.4738	0.4749	
10706.8	500.9838	356.4590	0	474.7487	351.9360	0	0.4764	0.4612	
10715.1	489.9578	394.1994	0	462.6938	372.6288	0	0.4652	0.4992	
10723.5	480.1480	407.6486	0	459.2187	391.1701	0	0.4587	0.5201	
10731.7	479.0923	397.4940	0	457.5884	384.6607	0	0.4574	0.5092	
10740.1	482.2757	402.0946	0	457.8167	376.4896	0	0.4590	0.5069	
10748.4	483.2553	403.2284	0	455.2477	389.2892	0	0.4583	0.5160	
10756.8	483.8341	399.9473	0	456.3242	383.1934	0	0.4591	0.5099	
10765.1	486.7829	397.1536	0	458.8670	383.7833	0	0.4617	0.5084	
10773.4	482.6986	404.8790	0	455.4501	386.6976	0	0.4581	0.5153	
10781.7	480.4367	403.5974	0	452.9676	382.0967	0	0.4558	0.5115	
10790.1	479.0458	404.0753	0	456.6467	391.4561	0	0.4569	0.5179	
10798.5	481.8789	412.2432	0	459.2873	391.1479	0	0.4596	0.5230	
10806.7	489.1483	403.2115	0	454.2892	379.2213	0	0.4607	0.5094	
10815.0	483.7810	402.7628	0	457.9588	385.5626	0	0.4598	0.5132	
10823.4	485.4186	401.7216	0	456.3530	381.8564	0	0.4598	0.5101	
10831.8	487.0619	407.8196	0	453.6619	386.2957	0	0.4593	0.5170	
10840.1	483.7392	408.6793	0	457.3451	383.9273	0	0.4595	0.5160	
10848.4	487.4607	405.3478	0	454.4083	385.3951	0	0.4599	0.5148	
10856.7	481.7201	411.7314	0	458.3078	384.7778	0	0.4590	0.5186	
10865.1	483.2128	409.4788	0	457.5391	385.9563	0	0.4594	0.5179	
10873.4	488.9087	403.5683	0	455.3126	383.7509	0	0.4610	0.5126	
10881.7	485.8735	408.0224	0	455.9884	383.7608	0	0.4599	0.5155	
10890.1	477.4745	401.9968	0	454.0043	387.0519	0	0.4548	0.5137	
10898.4	485.8361	402.9956	0	457.8223	388.0850	0	0.4608	0.5150	
10906.7	485.2186	408.6028	0	454.3627	392.0128	0	0.4588	0.5212	
10915.1	484.9904	406.2439	0	454.9272	386.0053	0	0.4589	0.5158	
10923.4	485.2574	410.2244	0	458.8493	380.3271	0	0.4610	0.5147	
10931.7	483.7156	405.8940	0	456.4700	382.9568	0	0.4591	0.5136	
